"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1610","Great day for local volunteers to go door 2 door. @wesretherford has Cbus #PoliticalHack do his with lobbyist $. Why not hire locally? #Sad",FALSE,2,NA,2016-02-21 02:09:06,FALSE,NA,"701227113903480833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CourtneyCombsOH",0,FALSE,FALSE,NA,NA
"1611","@BBCNewsUS @BBCNews why is he a thing #sad",FALSE,1,"BBCNewsUS",2016-02-21 02:08:04,FALSE,"701219629524512768","701226852447232000","69329527","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stevebrown215",0,FALSE,FALSE,NA,NA
"1612","@cstrok I didn't I had to go!!!!! #sad",FALSE,1,"cstrok",2016-02-21 02:07:15,FALSE,"701226532576964609","701226646506835968","16687124","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcraevollmer",0,FALSE,FALSE,NA,NA
"1613","Paging Cooper Manning!  This man could use your shoulder and some of your advice on dealing with inadequacy. #sad https://t.co/Eg422UPtub",FALSE,0,NA,2016-02-21 02:06:15,FALSE,NA,"701226395746217985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rogsternation",0,FALSE,FALSE,NA,NA
"1614","Still playing the ""nah, nah, nah, nah"" game. With a FASCIST about to become the Republican nominee. #SAD.  https://t.co/d6YWygU7qD",FALSE,1,NA,2016-02-21 02:06:08,FALSE,NA,"701226366570799104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pulmon_de_Susan",0,FALSE,FALSE,NA,NA
"1615","RT @PappyKorn: Yet they voted for her! #sad  https://t.co/IWR6eAyD0Z",FALSE,0,NA,2016-02-21 02:03:41,FALSE,NA,"701225750804852736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WillFrederick22",3,TRUE,FALSE,NA,NA
"1616","RT @danielbonaire: #HillaryClinton shill for Walmart, Time Warner &amp; companies that buy politicians. #sad #HillNever #BernieSanders2016 http…",FALSE,0,NA,2016-02-21 02:03:37,FALSE,NA,"701225733696323586",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EyeGloArts",6,TRUE,FALSE,NA,NA
"1617","RT @danielbonaire: #HillaryClinton shill for Walmart, Time Warner &amp; companies that buy politicians. #sad #HillNever #BernieSanders2016 http…",FALSE,0,NA,2016-02-21 02:02:56,FALSE,NA,"701225561482522624",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OnlyTruthReign",6,TRUE,FALSE,NA,NA
"1618","An initially quiet all-together elderly couple are now arguing pretty animatedly at the place I'm eating at. #sad",FALSE,1,NA,2016-02-21 02:02:40,FALSE,NA,"701225491777376257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dougalpollux",0,FALSE,FALSE,NA,NA
"1619","Now playing  :  Yuki Murata - "" cherry blossoms"" on

https://t.co/8LVDOL0B1j

#sadmusic #sadsong #sad",FALSE,0,NA,2016-02-21 02:02:33,FALSE,NA,"701225466343116800",NA,"<a href=""http://share.radionomy.com"" rel=""nofollow"">Share.Radionomy.com</a>","SadPianoMusic",0,FALSE,FALSE,NA,NA
"1620","@curlyscribe @AmandaCCoyne very scary stuff. :-/ #sad #Bernie2016",FALSE,0,"curlyscribe",2016-02-21 02:01:34,FALSE,"701224627167752193","701225215284666368","264521630","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SimplyCindy85",0,FALSE,FALSE,NA,NA
"1621","RT @PappyKorn: Yet they voted for her! #sad  https://t.co/IWR6eAyD0Z",FALSE,0,NA,2016-02-21 02:01:31,FALSE,NA,"701225205826502656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheBpDShow",3,TRUE,FALSE,NA,NA
"1622","@DrMichaelLBrown I don't think Trump can beat Hillary. Polls have shown he cannot. God's judgment looks to be increasing. #sad",FALSE,0,"DrMichaelLBrown",2016-02-21 02:01:17,FALSE,"701224345096421376","701225147160784896","20692332","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brokenvet72",0,FALSE,FALSE,NA,NA
"1623","It says they're so angry, they let this happen. #sad #SouthCarolina #Rubio2016  https://t.co/aougrFdsd7",FALSE,1,NA,2016-02-21 02:01:11,FALSE,NA,"701225122481319936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fransolomita",0,FALSE,FALSE,NA,NA
"1624","Yet they voted for her! #sad  https://t.co/IWR6eAyD0Z",FALSE,10,NA,2016-02-21 02:00:24,FALSE,NA,"701224921221869569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PappyKorn",3,FALSE,FALSE,NA,NA
"1625","This officially makes Jeb the Bush's biggest loser. #sad",FALSE,9,NA,2016-02-21 01:59:57,FALSE,NA,"701224808172929024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nathanrabin",0,FALSE,FALSE,NA,NA
"1626","I'm very disappointed in my state... I guess I live surrounded by a bunch of stupid people. #Sad #ThisCountryIsDoomed #GodSaveTheUSA",FALSE,2,NA,2016-02-21 01:59:36,FALSE,NA,"701224722080600065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mavracax",0,FALSE,FALSE,NA,NA
"1627","RT @TonyBlazier: I Suzuki still a thing?  #Sad",FALSE,0,NA,2016-02-21 01:58:41,FALSE,NA,"701224493289582592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jakeyousuck",1,TRUE,FALSE,NA,NA
"1628","@AnnCoulter @9975Ts @RyanLizza Because Trump is incoherent &amp; nonsensical. With no set policy except self promotion. #sad #SCPrimary",FALSE,0,"AnnCoulter",2016-02-21 01:58:31,FALSE,"701222499741110273","701224448138072066","196168350","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sirenidica",0,FALSE,FALSE,NA,NA
"1629","And you cant slow it down or just stop ot for your own good #SAD",FALSE,0,NA,2016-02-21 01:57:51,FALSE,NA,"701224281770999808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riveraax33",0,FALSE,FALSE,NA,NA
"1630","Came home to find all my roommates gone. #sad",FALSE,0,NA,2016-02-21 01:57:38,FALSE,NA,"701224225986621441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poloc15",0,FALSE,FALSE,NA,NA
"1631","I Suzuki still a thing?  #Sad",FALSE,4,NA,2016-02-21 01:57:24,FALSE,NA,"701224167748870145",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TonyBlazier",1,FALSE,FALSE,NA,NA
"1632","@JebBush #cnn is saying U dropped out..#sad #luv the #BushFamily just not ur time yet the media wants a #Democrat plzz try agian.",FALSE,0,"JebBush",2016-02-21 01:56:27,FALSE,NA,"701223927591206912","113047940","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tgee3",0,FALSE,FALSE,NA,NA
"1633","So sad last day of holidays than back to school hate high school

#sad",FALSE,0,NA,2016-02-21 01:55:38,FALSE,NA,"701223721965658112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TB_378",0,FALSE,FALSE,NA,NA
"1634","alanacto2009: RT AkarSabirAhmed: #life is too short to be #sad <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
#quotes",FALSE,0,NA,2016-02-21 01:54:22,FALSE,NA,"701223406872690688",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","citationstops",0,FALSE,FALSE,NA,NA
"1635","RT @AkarSabirAhmed: #life is too short to be #sad <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
#quotes",FALSE,0,NA,2016-02-21 01:53:39,FALSE,NA,"701223223451582464",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","alanacto2009",2,TRUE,FALSE,NA,NA
"1636","@wwwbigbaldhead @NormansCat for me Norman is still only on TV...everyone was telling me they saw him today but this volunteer didnt.....#sad",FALSE,0,"wwwbigbaldhead",2016-02-21 01:53:19,FALSE,NA,"701223140454752257","25460615","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1add1makes6",0,FALSE,FALSE,NA,NA
"1637","@GreggHenson @BKraz Suckeye troll 4 sure!!! So obsessed.#Sad",FALSE,0,"GreggHenson",2016-02-21 01:53:06,FALSE,"701168099379310592","701223087337971713","11177172","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KTG4BLUE",0,FALSE,FALSE,NA,NA
"1638","RT @desminborges: How is it possible that a Racist/Sexist/Homophobic/Bully who Lacks Experience is a serious Presidential Candidate?? #Sad …",FALSE,0,NA,2016-02-21 01:52:21,FALSE,NA,"701222895582892032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AgyemanKorby",19,TRUE,FALSE,NA,NA
"1639","<ed><U+00A0><U+00BD><ed><U+00B8><U+0094> #Sad #Tech GHash.IO promises to establish 40% hashrate limit to prevent ‘51% ... https://t.co/bxp4QfAXws https://t.co/RTjQx87oGe",FALSE,0,NA,2016-02-21 01:51:44,FALSE,NA,"701222743954427906",NA,"<a href=""http://www.myeffecto.com/discover"" rel=""nofollow"">TechEffecto</a>","TechEffecto",0,FALSE,FALSE,NA,NA
"1640","When you go to a restaurant and look around and see 6-8 year olds sitting on their iPhones... What has this world come to? #sad",FALSE,0,NA,2016-02-21 01:50:08,FALSE,NA,"701222339447422976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Redgy_3r",0,FALSE,FALSE,NA,NA
"1641","@JebBush Wow! Your speech was a trifling backhanded slap @realDonaldTrump Uncool, dude! Can't even bring himself to acknowledge winner #sad",FALSE,1,"JebBush",2016-02-21 01:49:56,FALSE,NA,"701222288201539588","113047940","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KolosiekE",0,FALSE,FALSE,NA,NA
"1642","Yeah, I'll vote for Bernie, but I think this is how it will go. #sad  https://t.co/Q5l4BUX1Fp",FALSE,0,NA,2016-02-21 01:49:51,FALSE,NA,"701222270124036097",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elizbrary",0,FALSE,FALSE,NA,NA
"1643","RT @desminborges: How is it possible that a Racist/Sexist/Homophobic/Bully who Lacks Experience is a serious Presidential Candidate?? #Sad …",FALSE,0,NA,2016-02-21 01:49:12,FALSE,NA,"701222104767844352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sharonirani",19,TRUE,FALSE,NA,NA
"1644","I thought I had come to terms with losing my hair due to chemo #dontwantto #icandothis #sad #hatsforawhile",FALSE,1,NA,2016-02-21 01:48:55,FALSE,NA,"701222033334652929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lile8609",0,FALSE,FALSE,NA,NA
"1645",".@shannonrwatts @NRA @NRAFamily poor puppy, being replaced as a boy's best friend by a gun. #sad #scary",FALSE,2,"shannonrwatts",2016-02-21 01:48:25,FALSE,"701219841693224960","701221909011169280","246939630","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilana1001",0,FALSE,FALSE,NA,NA
"1646","@nytimes @JebBush Too good of a man for this year's political climate. #sad",FALSE,3,"nytimes",2016-02-21 01:48:01,FALSE,"701221461353222145","701221805659447297","807095","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MartyVanHulle",0,FALSE,FALSE,NA,NA
"1647","RT @winspa: It must be as painful for @CBC as it is for Canadians to watch what @Sportsnet produces for #HNIC now. Least I can watch Americ…",FALSE,0,NA,2016-02-21 01:47:55,FALSE,NA,"701221782460698624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JM84YEG",2,TRUE,FALSE,NA,NA
"1648","@NewsHour #sad, well that was bust!",FALSE,0,"NewsHour",2016-02-21 01:47:39,FALSE,"701221193853100033","701221715884515330","14437914","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daBull21171",0,FALSE,FALSE,NA,NA
"1649","RT @rogerlsimon: 2m:  DELUSIONAL: By staying in the presidential race @RealBenCarson is making a mockery of his own magnificent reputation.…",FALSE,0,NA,2016-02-21 01:47:09,FALSE,NA,"701221587911970817",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MaryCatron",7,TRUE,FALSE,NA,NA
"1650","Yep. She's a racist. It's in black and white. No opinion necessary - #sad  https://t.co/bmFk7pxYjj",FALSE,0,NA,2016-02-21 01:46:48,FALSE,NA,"701221502654369792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lonestarmomcom",0,FALSE,FALSE,NA,NA
"1651","RT @KPRC2: Baby dolphin dies after beachgoers pass it around for selfies. #horrible #sad #kprc2 https://t.co/YVvY4vchsm https://t.co/luWsbp…",FALSE,0,NA,2016-02-21 01:46:15,FALSE,NA,"701221360702324736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AVpxo",133,TRUE,FALSE,NA,NA
"1652","The only reason I wanted it to be Saturday so bad was Bc I get to hang out w Anthony and now we can't even hang out ): #sad",FALSE,1,NA,2016-02-21 01:44:53,FALSE,NA,"701221018451496960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rollseyes_",0,FALSE,FALSE,NA,NA
"1653","RT @carrieunderwood: 'Tis a dark day today...I bought a bottle of wine at the store and didn't get carded. #IFeelOld #SourGrapes #Sad",FALSE,0,NA,2016-02-21 01:44:06,FALSE,NA,"701220820245487620",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EricaAshleyBac1",483,TRUE,FALSE,NA,NA
"1654","snapchat has so many cute filters but i don't look good in them im ####sad",FALSE,0,NA,2016-02-21 01:43:28,FALSE,NA,"701220661419601920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flamebby",0,FALSE,FALSE,NA,NA
"1655","RT @rogerlsimon: 2m:  DELUSIONAL: By staying in the presidential race @RealBenCarson is making a mockery of his own magnificent reputation.…",FALSE,0,NA,2016-02-21 01:41:30,FALSE,NA,"701220168081547264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karenann915",7,TRUE,FALSE,NA,NA
"1656","there are large amounts of mentally competent humans voting for Donald trump #sad",FALSE,4,NA,2016-02-21 01:39:52,FALSE,NA,"701219755567484929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roedigucci",0,FALSE,FALSE,NA,NA
"1657","@IGN <ed><U+00A0><U+00BD><ed><U+00B8><U+0095><ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2> I would if Best Buy didn't loose my preorder.  #bestbuyfail #sad",FALSE,1,"IGN",2016-02-21 01:38:56,FALSE,"701203448289689601","701219520657002496","18927441","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teawithacupcake",0,FALSE,FALSE,NA,NA
"1658","That Adele song you always skipped until one day you realize that OMFG this is dope! #sad #notagoodtime",FALSE,0,NA,2016-02-21 01:38:06,FALSE,NA,"701219313261260801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Marco89fye",0,FALSE,FALSE,NA,NA
"1659","RT @rogerlsimon: 2m:  DELUSIONAL: By staying in the presidential race @RealBenCarson is making a mockery of his own magnificent reputation.…",FALSE,0,NA,2016-02-21 01:37:54,FALSE,NA,"701219260534759426",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","izzysroses",7,TRUE,FALSE,NA,NA
"1660","I'm so tired of feeling like this
.
#poetic #grunge #hipster #bands #emo #sad  #whiteaesthetic #piercetheveil #grun… https://t.co/Lj7hz47t2C",FALSE,0,NA,2016-02-21 01:37:44,FALSE,NA,"701219220651175936",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","baracinta15",0,FALSE,FALSE,NA,NA
"1661","RT @rogerlsimon: 2m:  DELUSIONAL: By staying in the presidential race @RealBenCarson is making a mockery of his own magnificent reputation.…",FALSE,0,NA,2016-02-21 01:37:40,FALSE,NA,"701219203085373442",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Danishova",7,TRUE,FALSE,NA,NA
"1662","So @playkittencards stole @toppsdigital template and is way better than @PaniniDigital by far...  #sad",FALSE,0,NA,2016-02-21 01:37:36,FALSE,NA,"701219186530324480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wrongguykid",0,FALSE,FALSE,NA,NA
"1663","RT @desminborges: How is it possible that a Racist/Sexist/Homophobic/Bully who Lacks Experience is a serious Presidential Candidate?? #Sad …",FALSE,0,NA,2016-02-21 01:36:42,FALSE,NA,"701218959559757825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","junebergcarter",19,TRUE,FALSE,NA,NA
"1664","@AnnCoulter @chucktodd FOX NEWS IS PATHETIC.  They refuse to celebrate TRUMP win. All talk of Marco and how Marco could win nomination. #SAD",FALSE,0,"AnnCoulter",2016-02-21 01:35:34,FALSE,"701216929621540865","701218674208849920","196168350","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tikiwe",0,FALSE,FALSE,NA,NA
"1665","@JoeNBC is proving to be so blinded by his hatred for Rubio that he has lost his ability to think critically #sad",FALSE,1,"JoeNBC",2016-02-21 01:35:12,FALSE,"701214345443852288","701218582970114048","21619519","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jmadden67",0,FALSE,FALSE,NA,NA
"1666","RT @rogerlsimon: 2m:  DELUSIONAL: By staying in the presidential race @RealBenCarson is making a mockery of his own magnificent reputation.…",FALSE,0,NA,2016-02-21 01:35:09,FALSE,NA,"701218567879008256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FLADaveJ",7,TRUE,FALSE,NA,NA
"1667","RT @rogerlsimon: 2m:  DELUSIONAL: By staying in the presidential race @RealBenCarson is making a mockery of his own magnificent reputation.…",FALSE,0,NA,2016-02-21 01:34:20,FALSE,NA,"701218365319344129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LIpatriot1",7,TRUE,FALSE,NA,NA
"1668","2m:  DELUSIONAL: By staying in the presidential race @RealBenCarson is making a mockery of his own magnificent reputation. #Sad",FALSE,5,NA,2016-02-21 01:33:39,FALSE,NA,"701218191133921280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rogerlsimon",7,FALSE,FALSE,NA,NA
"1669","@DVBBS when???<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> just response that <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> its been 1 month, #sad https://t.co/wD1N4ovOOU",FALSE,0,"DVBBS",2016-02-21 01:32:55,FALSE,NA,"701218006148317184","361594753","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfrachu",0,FALSE,FALSE,NA,NA
"1670","Mothafuckas only your friend when they need something #sad 
Don't ask me for SHIT!!!",FALSE,0,NA,2016-02-21 01:32:13,FALSE,NA,"701217828813217792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","antionnette_x3",0,FALSE,FALSE,NA,NA
"1671","My Daughters #cat got hit by a car today.. #sad poor lil guy :(:(",FALSE,0,NA,2016-02-21 01:31:57,FALSE,NA,"701217761691762688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","generalguts",0,FALSE,FALSE,NA,NA
